"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","4/55","86/9370",0.0465116279069767,7.92389006342495,4.95642293490585,0.00157971039609205,0.009431800306079,0.00430385494910528,"EGFR/MAPK10/GSK3B/MAPK9",4
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","4/55","87/9370",0.0459770114942529,7.83281086729363,4.91984460083685,0.00164868899527763,0.00956239617261025,0.00436344756644906,"EGFR/MAPK10/GSK3B/MAPK9",4
"Organismal Systems","Digestive system","hsa04976","Bile secretion","4/55","90/9370",0.0444444444444444,7.57171717171717,4.81351872463696,0.00186818065870147,0.010249747938281,0.00467709524795816,"EPHX1/CYP3A4/NR1H4/ABCG2",4
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","4/55","90/9370",0.0444444444444444,7.57171717171717,4.81351872463696,0.00186818065870147,0.010249747938281,0.00467709524795816,"EGFR/JAK2/JAK1/MAPK14",4
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","5/55","154/9370",0.0324675324675325,5.53128689492326,4.35659533450403,0.00201704131968082,0.0107752470498739,0.00491688742747679,"EGFR/ICAM1/VCAM1/MET/GSK3B",5
"Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","4/55","93/9370",0.043010752688172,7.32746823069404,4.71198830515364,0.00210718504275272,0.0109681682994565,0.0050049199396016,"EGFR/MAPK10/MAPK14/MAPK9",4
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","5/55","163/9370",0.0306748466257669,5.22587841606247,4.18204077533964,0.00258427368775905,0.0127947571507197,0.0058384165375335,"JAK2/MAPK10/JAK1/MAPK14/MAPK9",5
"Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","4/55","99/9370",0.0404040404040404,6.88337924701561,4.52186597075677,0.00264719113463167,0.0127947571507197,0.0058384165375335,"EGFR/MAPK10/MAPK14/MAPK9",4
"Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","4/55","99/9370",0.0404040404040404,6.88337924701561,4.52186597075677,0.00264719113463167,0.0127947571507197,0.0058384165375335,"HTR2A/MAPK10/MAPK14/MAPK9",4
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","5/55","170/9370",0.0294117647058824,5.01069518716577,4.05496153116364,0.00309966902698741,0.0146333212204289,0.00667737758567667,"EGFR/HMOX1/TERT/MET/GSK3B",5
